69	"ربنا موجود وقادر يفرج همي.
"
72	"تمشي تروحي فين؟
"
75	"هتروحي اسكندرية ليه؟
"
77	"دي حكاية طويلة لا فيكي عقل ولا بال تسمعيها.
"
83	"سامحيني ياسعاد. سبتك وهسافر غصب عني بس أوعدك اول ماهقدر هجيلك علطول ووقتها مش هسيبك أبداً.
"
85	"هاتي صلاح أشيله.
"
88	"يلا بينا.
"
2	"حمام سباحة صغير أقدر اعوم فيه، طب ليه مقلتليش ياطاهر؟ انا مبعرفش أعوم وكان ممكن أعوم هنا في المكان اللي مش عميق ده بس مجبتش المايوه معايا.
"
4	"نعم ياأختي مايوه ده ايه إن شاء الله.
"
7	"المايوه هيفضل مايوه ياآيات، وبعدين هتنزلي المية هنا قدامي وأنا وياكي لوحدنا والشيطان تالتنا.
"
9	"انت مش بتحب واحدة تانية؟
"
21	"طيب ممكن تسيب ايدي وتوريني أوضتي عشان تعبانة ومحتاجة أرتاح.
"
23	"احمم بيتهيألي نطلع بقى من حمام السباحة، الظاهر ان كان لازم تطبيق عملي عشان أفهم تقصد إيه.
"
25	"واوعدك اني مش هنزل حمام سباحة تاني غير مع جوزي.
"
28	"تعالي هوريكي أوضتك، متنسيش اول ماتدخليها تغيري هدومك علطول عشان متبرديش.
"
38	"حب البلد. انتِ ايه اللي جرالك؟ من ساعة ماجينا وانتِ فاهماني صح. قصدي غلط.
"
40	"قدامي ياطاهر، هما ساعتين نوم ونرجع طبيعيين من تاني، انت مش انت وانت مسافر.
"
42	"ولا ألف ساعة نوم هتغير احساسي من ناحيتك ياحبيبتي.
"
44	"ماما كريمة وحشتيني.
"
46	"انتِ كمان وحشتيني يالولو، نورتي مصر كلها.
"
48	"ده يبقى صلاح ابن صلاح ودي خالته مروة.
"
50	"ليه مقلتليش ياماهر؟ ليه خبيت علية؟
"
52	"خفت أجرحك.
"
55	"مقدرتش.
"
57	"رايحة على فين ياهانم؟
"
59	"جاية تعملي زي أختك وزي ماخدت مني صلاح عايزة تاخدي ماهر مش كدة؟
"
61	"عليّة ميصحش اللي انتِ بتقوليه ده؟
"
63	"أمال ايه اللي يصح؟ إن أقف ساكتة وهي بتخطفك مني زي مااختها خطفت مني صلاح، مش هسمحلها انت فاهم.
"
66	"محدش هيقدر ياخدني منك، احنا الاتنين مخطوبين وبإذن الله هنتجوز، مروة خالة صلاح. خالته وبس.
"
68	"انا عايزك تتطمني، مفيش حد ممكن يفرق بينا. أبداً.
"
71	"سعاد حمد الله ع السلامة جيتي امتى؟
"
73	"من ساعة ياماما، فين بابا؟
"
76	"شفتي انتِ قلتي ايه. عند عمي متبولي. عمي. يعني بالنسبة لي راجل كبير في سن عمي، امال بالنسبة لنهال يبقى ايه؟ جدها ياماما؟
"
78	"قلتلك متخافيش يانهال، محدش هيقدر يإذيكي طول ماانا عايشة.
"
81	"السترة مش بيت يتقفل علي الواحدة وتلاقي فيه اللقمة والهدمة يابابا، السترة انها تلاقي جنبها زوج بيحبها و يحافظ عليها من قلوب قاسية مبترحمش، السترة انها تعيش بكرامتها جوة البيت ومتتهانش، السترة انها تحس انها انسانة مش حيوانة دفع فيها صاحبها فلوس وبقي يبيع ويشتري فيها على مزاجه، تسترها يعني تسلمها لراجل بجد يعرف قيمتها ويقدرها ويعاملها بما يرضي الله، يكون بيته ليها مودة وسكن مش اي بيت وخلاص.
"
83	"ملكيش دعوة باختك ياسعاد وخليكي في نفسك.
"
87	"تعملها ياعم توفيق. وهو من امتى كنا بنحس ان انت ابونا واحنا بناتك، من امتى حسينا بحنيتك علينا؟ وكأنك بتكرهنا لإننا ربطنا امنا بيك.
"
90	"انت اتجننت ياواد انت؟
"
92	"الجنان ان اسيبك تمد إيدك عليها بعد كل اللي شافته ولسة بتشوفه بسببك لأ ومش مكفيك هي، كمان رايح ترمي بنتك لراجل قدك.
"
94	"وانت مالك يابني آدم انت، ايه اللي حشرك بينا؟ انا مش قلتلك آخر مرة اني مش عايز أشوف وشك هنا.
"
96	"المرة اللي فاتت كنت جاي ليا عندك طلب ولما رفضت وطردتني انا نفذت كلامك مش احتراماً ليك، لأ. لكن احتراماً لخالتي اللي طلبت مني احافظ على بيتها ببعدي عنه.
"
98	"يعني ايه الكلام ده؟ ازاي بعدك عن بيتنا يامحمد هيحافظ على بيت أمي؟
"
100	"البيه كان عايز يتجوزك، فاكرني كنت هسلم بإيدي بنتي لإبن عدوى، ده انا أسلمها لكلب زي جوزها ومسلمهاش ليك ياابن عز.
"
104	"سيبك مني ومن محمد ومن حياتي اللي اتدمرت بسببك، واسمعني كويس لاني مش هعيد كلامي، مش ممكن هسمحلك تدمر حياة اختي هي كمان ولو حصلت هتشوف واحدة تانية خالص غير سعاد اللي عرفتها، انا يمكن أسامح في حقي لكن اختي لا هسمح لحد يإذيها ولا ييجي عليها. مفهوم؟
"
106	"وهتعملي ايه لوحدك بقى يابنت سميرة؟
"
110	"احنا مش لوحدنا على فكرة ورجالة عم متبولي ميقدروش يعملوا حاجة جنب اللي معانا.
"
112	"اللي معاكم. قصدك مين؟
"
117	"جاية معانا ياماما؟
"
119	"مش هينفع أسيبه لوحده يابنتي؟
"
121	"لسة باقية عليه بعد اللي عمله فيكي، لسة عايزة تقعدي معاه وانتِ عارفة انه بيحب واحدة تانية. أختك شقيقتك؟
"
5	"بلغت عنك.
"
7	"بقى كدة ياأشرف تبيعني بعد كل اللي عملته عشانك، مكنش العشم ياأخويا.
"
9	"أقعد ياعبيط انا بهزر معاك، وصبح على أخوك لإنه خرمان واتحرم بقاله كام يوم من اصطباحته.
"
11	"انت كنت في السجن صحيح؟
"
13	"كنت في مصحة. سجن نضيف يعني، دقت هناك المر والعذاب وطلعت روحي.
"
18	"الواد عكاشة حاول يبطل زيك بس من تاني يوم جه عندي ياخد اصطباحته، حكالي عن العذاب اللي شافه لما حاول، بس على ايه تتعذبوا؟ التموين موجود وأنا جاهز والدنيا حلوة ولا إيه؟
"
21	"ها. آه طبعاً بيدوقه. عيب عليك ياجدع، بس انا صاحب مزاج احب ادوقه وانا لوحدي أو مع مزة مش مع خناشير زيكم.
"
24	"ليه. انت مش هتروح على بيتك؟
"
26	"لا. ده اول مكان هيدوروا فيه عليا. انا كنت هروح لسعيد، الوحيد يعني اللي كان يعرف بموضوع المصحة دي بس تليفونه مقفول فجيتلك طوالي. هستني يومين في اي مكان تشوفهولي وأول ماالأمور تهدي هروح.
"
28	"المكان موجود ياأخويا، البيت بيتك ومطرحك تقعد فيه لما تزهق.
"
30	"ده العشم ياصاحبي. هقوم أريح بقى شوية، بقالي كتير منمتش نومة طبيعية.
"
33	"آل عايزني أدوقه آل. وأنا أهبل زيكم أضيع فلوسي وصحتي ع السم ده؟ مستحيل طبعاً.
"
35	"ربنا يراضيك ياابني.
"
38	"انت خلاص نويت؟
"
40	"هسافر آخر الأسبوع بإذن الله.
"
42	"لا ياأمي أبوس إيدك بلاش الدموع دي، أنا مقدرش أشوفها في عينيكي، بتضعفني وتوجعني وأنا فيا اللي مكفيني.
"
44	"بعيد الشر عنك ياحبيبي من الوجع، خلاص مبعيطش اهو، انا حتى مبسوطة وفرحانة كمان.
"
46	"مبتعرفيش تكدبي ياطيبة.
"
49	"كفاية ياأمي. متزوديهاش عليا. انا مش هسيبك وأسافر كتير كلها أسبوعين تلاتة هظبط أموري وأبعتلك تجيلي.
"
52	"بعيد الشر عنك ياأمي متقوليش كدة الله يرضى عنك. خلاص مش مسافر. هقعد معاكِ هنا ومش هسيبك. انتِ أهم عندي من الدنيا دي كلها. اهم عندي من نفسي.
"
54	"لو كنت لفيت الدنيا دي كلها مكنتش لقيت ابن بطيبتك وحنيتك يامحمد، سافر ياابني. سافر وهدعيلك وبإذن الله هتتيسر أمورك ياضنايا.
"
57	"صباح الخير.
"
59	"صباح الخير يابنتي واقفة بعيد كدة ليه؟ قربي واقعدي عشان تاكلي.
"
61	"حمد الله على السلامة.
"
63	"الله يسلمك.
"
66	"لا ياماما محصلش حاجة، كل الحكاية انكم وحشتوني.
"
68	"وحشناك. قلتلي. يعني مضيت العقد ولا هتسافر تاني؟
"
70	"احنا مضينا العقود الابتدائية وهسافر تاني عشان نمضي العقد النهائي ونسجله، وقتها ممكن آخدك عشان تزوري الحسين زي ماكنتِ عايزة ولو مروة حبت تيجي هي وصلاح عشان تزور صاحبتها انا معنديش مانع.
"
72	"ياريت.
"
74	"يبقى اتفقنا. بالمناسبة ياماما. هي فين عليّة؟ دادة منيرة قالتلي انها مش في البيت وخرجت من بدري.
"
79	"وهي فين دلوقت؟
"
82	"ده مراد. عن اذنكم هرد عليه.
"
84	"هو ممكن ياكريمة هانم تاخدي بالك من صلاح؟ هروح النادي ساعتين وراجعة علطول.
"
86	"رايحة النادي ليه؟
"
88	"عادي يعني وهم الناس بيروحوا النادي ليه؟
"
97	"روحي يابنتي النادي وانا هاخد بالي من صلاح.
"
100	"تعتذري ايه بس؟ روحي وقضي وقت حلو في النادي، مراد دمه خفيف وهتتبسطي وياه. أنتِ من ساعة ماجيتي وانتِ قاعدة في البيت مبتخرجيش. قومي يابنتي عيشي سنك.
"
113	"أكيد طبعاً.
"
116	"صداقتك يامروة، انتِ انسانة رقيقة وطيبة وأكيد اي حد يتمنى تكوني صديقته.
"
118	"كان ممكن أصدق الكلام ده قبل مافيه حاجات بينتلي انك قاصد ماهر بخروجك معايا.
"
120	"ذكية فعلا وصريحة ومباشرة. انتِ من البنات اللي فعلا بتعجبني يامروة يمكن كنت حبيتك لو...
"
122	"لو مكنتش بتحب عليّة. مش كدة؟
"
124	"ازاي عرفتي؟معتقدش اني واضح قوي بالشكل ده؟
"
128	"عليه طبعاً. عموماً ياستي متخافيش. ماهر عارف اني بحبها، يمكن مااتكلمناش في الموضوع بس انا متأكد انه حاسس.
"
131	"انا شايف انه مش مهتم بيكِ بس. لأ كمان بيحبك.
"
133	"أنتِ قلتي الحب بيبان من كلمة او نظرة واللي عمله ماهر يوم الحفلة اكتر من كدة بكتير، مش قادرة تشوفي مشاعره او بتكدبيها فانتِ حرة، لكن لازم أوضح اني مش انسان وحش لدرجة اني اعمل اللي قلتيه من شوية. لو كنت عايز أخون صاحبي او أأذيه كنت خدت منه عليّة، على الأقل بحبها وهي بتحبني حتى لو لسة معترفتش بده لنفسها.
"
135	"أمال بتعمل كدة ليه؟
"
144	"ماهر مش ممكن يسيبك، انسى الكلام اللي سمعتيه دلوقتي ارجوكِ.
"
146	"خايفة عليا أنتِ كمان. خايفة انتحر مش كدة؟
"
154	"هاجي أزوره. بس أرجوكِ تنسى اي حاجة اتقالت هنا وارجعي لماهر. اتجوزيه. عيشي عشانه واوعى تفكري تإذي نفسك مرة تانية. لو حصل ماهر هيموت من احساسه بالذنب.
"
156	"أنتِ كويسة ياعليّة؟
"
158	"إيه خايف اعمل في نفسي حاجة انت كمان؟ خايف أموت وتشيل الذنب.
"
160	"بعيد الشر عنك. أنتِ متعرفيش حالتي كانت عاملة ازاي لما قطعتي شرايينك وفضلتي في المستشفى بين الحيا والموت 3 أيام بلياليهم.
"
162	"كنت مبنامش. قاعد جنبك ليل ونهار. ماسك ايدك وبدعي ربنا مايحرمنيش منك، ياخد عمري ويديهولك بس أشوفك صاحية من تاني، لغاية لما فقتي وفتحتي عيونك حسيت بروحي بترد فيا، ولما سألتي عن ماهر.
"
164	"ورغم اني قريتها في عنيكِ. بتدوري على امانك فيه وهتتعلقي بيه عشان تعيشي، ورغم نار حسيتها بتحرقني بس خرجت ندهتله علطول وانسحبت. كان كل همي حياتك وسعادتك حتى لو في سبيلهم هموت قلبي بالفراق. كان ممكن أفضل العمر بعيد عنك لكن صدقيني احساسي بيقولي اني لازم أقرب في الوقت ده وأعبرلك عن اللي جوايا عشان في يوم مندمش وأقول ياريتني قلتلها عن اللي في قلبي. وانا قلبي دلوقت بين ايديكي، ياترحميه من عذابه ياتخرجيه من حياتك والمرة دي للأبد ياعليّة. ها. قلتي إيه؟
"
167	"ماما؟
"
169	"حاضر ياخالتي هنستناكي. لا إله إلا الله.
"
171	"خالتي جاية النهاردة؟
"
174	"طيب قومي ياقمر بقى عشان تساعديني جايبالكم لحمة تستاهل بقكم، هفرمها ونعمل صينية البشاميل اللي طلبتوها مني الصبح.
"
176	"على فكرة خالتي قالتلي ان أبيه محمد هيسافر السعودية آخر الأسبوع.
"
178	"عايزين نروح نودعه قبل مايسافر، انا مش عارفة هو ازاي هيسافر ويسيب خالتي لوحدها؟ ده روحه فيها وروحها فيه، شكلها زعلان قوي ومعيطة. سعاد. ياسعاد روحتي فين؟
"
180	"ها. لا. مفيش. يلا هاتي البصل من التربو وقشريه على ماأسلق المكرونة وأعمل البشاميل.
"
2	"مساء الفل آسوسو.
"
6	"لأ مش هتنام، هتدخل تاخد حمام عشان تفوق وتسمعني. بنتك مولعة نار والحرارة مبتنزلش ولازم ناخدها لدكتور.
"
9	"مستنياك. الوقت إتأخر ومش هينفع أنزل الشارع دلوقتي لوحدي ولا إيه ياجوزي وسندي.
"
15	"بقولك ايه اتصرفي وابعدي عني الساعة دي قلتلك فاصل وعايز أنام.
"
17	"ياأشرف رايح فين حرام عليك أنا..
"
28	"استنى بس.
"
30	"سيب ايدي ياحيوان انت.
"
32	"مين اللي حيوان يا...
"
35	"أنا لفيت الدنيا عليكِ. حتى لو زعلتي مني حقك عليا بس مكنش ينفع تسيبيني وتنزلي من العربية. ومين الناس دول؟ أكيد كانوا هيوصلوكي البيت. والله مش عارف أشكركم ازاي ياجماعة، تاهت مني وبقالي شوية بدور عليها.
"
37	"مردودة ليكم يارجالة. معلش مضطرين نمشي بسرعة عشان اتأخرنا على البيت. سلام.
"
39	"شفت الراجل أخدها من وسطينا إزاي. معلش تبقى في إيدك وتقسم لغيرك، تعالي نقعد هناك ياعبده نشربلنا السيجارتين دول ونروق على دماغنا حبتين جايز تُرزق.
"
45	"ممكن أعرف إيه اللي نزلك من البيت في الوقت المتأخر ده ياسعاد؟
"
47	"طب متعيطيش، اهدي بس وقوليلي ايه اللي حصل؟
"
49	"تقي عيانة قوي. وكنت. واخدها للدكتور. من دكتور. لدكتور. ملقتش حد موجود. والوقت إتأخر وأنا...
"
51	"انا عارف دكتور صاحبي هاخدك انتِ وتقى ليه دلوقتي حالا. مش عايزك تقلقي وأنا جنبك.
"
53	"بإذن الله هتبقى كويسة وزي الفل. بإذن الله.
"
56	"أنا. معرفتش أنام ف. ، يعني قلت انزل أشرب كوباية شيكولاتة باللبن لانه يعني بيخليني أعرف أنام.
"
58	"عندك اللبن سخن وعلبة الشيكولاتة جنب الغلاية. Help ur self.
"
60	"بالمناسبة لما تحبي تغريني بتلبسي هدوم تانية خالص مش بيجامة أطفال مرسوم عليها ميكي.
"
3	"انت مش قايل هنوصل الساعة 12 وان مواعيد الطيران بتبقى دقيقة جداً؟لسة ربع ساعة بحالها.
"
5	"أول مرة تسافري بطيارة مش كدة؟
"
7	"عشان كدة مسكتي ايدي بالجامد اول ماالطيارة طلعت وحفرتي فيها بضوافرك ولا كأنك كنتِ بتحفري في قناة السويس.
"
9	"مش للدرجة دي ياطاهر، بس فعلا انا كنت خايفة قوي والطيارة بتطلع في السما، الموضوع مش سهل زي ماكنت فاكرة. وآسفة يعني على الجروح دي، انا مش عارفة عملت كدة ازاي؟
"
11	"التنبيه ده عشان أخطر أوقات بتكون الإقلاع والهبوط، فلازم يكون قبلها عشان الكل يبقى منتبه وتعرف المضيفات ان ممنوع يزعجوا الطيارين نهائي كمان يعرف الطيارين ان ممنوع الكلام أو النقاش في الوقت ده ويركزوا كل انتباههم على الطيارة والمدرج.
"
13	"احمم وعرفت الكلام ده منين؟
"
15	"كانت بطلة رواية من رواياتي كابتن طيار وزي ماقلتلك بعمل سيرش كامل عن أي حاجة بكتبها.
"
20	"انت هتقولي.
"
24	"رغبات عيلتي أوامر، وانا شفت في عيونك يوم ما كنا بنشتري الفساتين رغبتك في أن يكون عندك الكتاب ده.
"
27	"ياترى اللي بتقوليهوله سر ولا ممكن أعرفه؟بصراحة عمري ماشفت صلاح بيضحك بالشكل ده وعندي فضول أعرف السبب.
"
29	"مبقولش حاجة مهمة بس الظاهر صلاح الصغير زي صلاح الكبير مجرد ماتهمسي في ودنه ميقدرش يمسك نفسه و يضحك علطول.
"
32	"ربنا يرحمه ويرحمها ويصبر قلوبنا على فراقهم يابنتي.
"
36	"على فكرة انا كمان كنت عارف ان صلاح بيغير من ودانه، وكنت كل ماأحب أضايقه واحنا صغيرين كنت بوشوشه، وفي مرة قاللي انه بيعتبرها نقطة ضعفه وانه مش حابب حد برة العيلة يعرفها ولما قلتله وايه يعني لما حد يعرفها. قاللي هيستغلها وقاللي كمان اني مش هفهمه لاني معنديش نقطة ضعف، مكنش يعرف انه هو نقطة ضعفي واني دايما كنت بخاف حد يإذيه فبعدت عنه كل حاجة شفتها مش مناسبة ليه لحد مافي النهاية انا اللي أذيته وحرمته من سعادته بوجودنا جنبه يوم فرحه، وحرمته كمان من وجودنا جنبه في آخر أيامه وحرمتنا منه والنتيجة أهي بتمنى يرجع بينا الزمن وأنا أقوله استنى متمشيش جايين معاك نطلب ايديها، مش هنسيبك وهنفضل جنبك لحد آخر لحظة في عمرنا، بس للأسف لا الأماني بتتحقق ولا الزمن بيرجع ولا الميت بيصحي من تاني. واللي بيفضل بس ذكريات مليانة ندم، بتجرح القلب بسكينة تلمة وكل ماالجرح يلم تيجي ذكرى تانية تفتحه وتخليه جرح مبيطيبش ونزيف مبيقفش. صلاح شبه اخويا قوي ياماما، وانا اللي حرمته منه. وحرمت الطفل البريء ده من حنان الأم والأب عشان غبي. انا نفسي اموت ياأمي عشان محسش بكل الوجع اللي في قلبي ده. وجع مبقتش قادر أتحمله.
"
38	"هون على نفسك ياابني، الموت علينا حق وانت ملكش ذنب.
"
40	"ماهر بصلي.
"
42	"قلتلك بصلي.
"
44	"الموت علينا حق فعلا زي ماما كريمة قالت، ملناش يد فيه ولا ذنب. انت اتصرفت بحسن نية، كان قصدك مصلحة اخوك، غلطت لكن ماأذنبتش ولا كان قصدك تجرحه، هو كمان مكنش زعلان منك، كان كل ما سيرتك تيجي يقول عليك الكبير، الكبير اللي خد باله من شركة باباه وكبرها، الكبير اللي كان دايماً في ضهره وضهر اي حد من عيلته، الكبير اللي بيفكر في الكل ومبيفكرش في نفسه، الكبير اللي معاه مبتخافش من اي حاجة وتحت سقف بيته بتكون في امان، الكبير اللي بيساعد الغلبان ومبيستعرضش خيره، انا مبقاليش كتير هنا ورغم اني مكنتش بصدق صلاح لكن وجودي تحت سقف بيتك خلاني متأكدة انه كان معاه حق في كل كلمة قالها والدليل اني هنا وهنا بس حسيت بالأمان ومبقتش خايفة على نفسي ولا على صلاح، هنا وياكم عرفت طعم العيلة وحسيت بخوفها على أفرادها، هنا وهنا بس عرفت ان اللي بيبقى منكم بتخافوا عليه زي نفسكم وأكتر وبتعملوا المستحيل عشان ميتأذاش، ربنا بيحبكم وبيحبني وعشان كدة عوضنا عن غياب أحبابنا بصلاح هيكبر وسطنا وهنحبه زي مامته وباباه وهنعرفه قد ايه كانوا بيحبوه وده هيكون العلاج لجروحنا، مش هنقدر نعمل كدة الا لو آمنت انك هتقدر، آمن بنفسك زي ماآمنا بيك كلنا ياماهر.
"
46	"مش عارفة أشكرك ازاي يابنتي على كلامك اللي قلتيه لماهر من شوية، فوقتيه وأنقذتيه من دوامة كانت هتسحبه، كنت شايفاه بيروحلها شوية بشوية ومكنتش عارفة ارجعه منها ازاي، من يوم مادخلتي حياتنا وحسيت ماهر بيقاوم دوامته والنهارده رميتيله طوق نجاة اتمسك بيه، وجود صلاح في حياتنا وأهمية وجود عمه في حياته عشان ياخد باله منه ويحميه. أمل كبير بإذن الله ينجي ماهر من شعور بالذنب كان هيضيعه لو سيطر عليه.
"
50	"عليّة رجعت من السفر، هروح اغير بسرعة و اجيبها من المطار ياأمي.
"
52	"روح ياابني، ومتتاخروش هخلي دادة منيرة تعملها الأكل اللي بتحبه.
"
54	"هي مين عليّة دي ياكريمة هانم؟
"
56	"صحيح انتِ متعرفيهاش، عليّة تبقى بنت عم ولادي و كانت المفروض هتبقي خطيبة صلاح الله يرحمه ولما اتجوز ماهر اتقدملها عشان ميجرحهاش أصله بيعزها قوي ومتربية بينهم.
"
58	"يعني عليّة تبقى خطيبة..
"
64	"السلام عليكم.
"
66	"سعاد انتِ كويسة؟ سعاد طمنيني عليكي؟ متسكتيش بالشكل ده؟ طيب متعيطيش. فيكي إيه؟ ياريتني ماسيبتك ومشيت.
"
69	"مش مهم انا رجعت ليه. المهم طمنيني عليكي، مالك ياسعاد؟ ايه اللي مزعلك بالشكل ده؟
"
83	"يبقى أشوفك على خير.
"
88	"لأ سافري ومتخافيش علية، انا هبقي كويسة، يومين وهنساه وكويس ان احنا لسة في البداية ومتعلقتش بيه قوي.
"
96	"ربنا يقويك يامروتي.
"
4	"جايين دلوقتي تاخدوه مني، كنتوا فين من سنة كاملة؟ سنة فقدت فيها أختي وجوزها. سنة خدته فيها وهو لسة حتة لحمة حمرا مولود قبل أوانه بشهر كامل، كنتوا فين وانا سهرانة جنبه طول الليالي بصارع الموت عشان مياخدوش زي ماخد اختي مني؟ كنتوا فين وأنا بحاول بكل قوتي أوفق بينه وبين شغلي؟ كنتوا فين وانا بتعلق بيه كل يوم اكتر من اللي قبله؟ أنا روحي بقت فيه وعلى جثتي ياماهر بيه، صلاح مش هيفارق حضني ولو فيها موتى. انت فاهم؟
"
6	"احنا مكناش نعرف عنه حاجة..
"
8	"مش مشكلتي انا حاولت أقولكم رغم انكوا كنتوا رافضين الجوازة دي ومحملاكم ذنب موتهم بس ضميري مسمحليش يكون لكم طفل من دمكم وانتوا متعرفوش. لما اتصلت بيكم عشان أقولكم خدامتكم بلغتني رسالة حضرتك بالحرف. علاقتكم خلصت خلاص بعيلة نصار وانك شخصياً ماهر بيه بدران مش عايز تلمح أي مخلوق بيجري الاسم في دمه. مش كدة؟صلاح بيجري في دمه دمنا ياماهر بيه. ليه دلوقتي عايزينه؟
"
10	"انتِ متعرفيش ظروفنا في الوقت ده كانت عاملة إزاي، والدتي لما عرفت بخبر موت صلاح جالها جلطة عملتلها شلل وكانت بتصارع الموت وده اللي منعني أنزل القاهرة وقتها عشان آخد أخويا اسكندرية وأدفنه في مقابر العيلة بنفسي، وبعت مدير أعمالي.
"
14	"افتكرتني طمعانة في فلوسكم مش كدة؟
"
16	"مش قضيتنا دلوقتي إيه اللي حصل في الماضي، المهم الحاضر والمستقبل. وحاضر ومستقبل صلاح معانا هيكون أحسن بكل تأكيد.
"
18	"قصدك إيه؟
"
20	"يعني صلاح هييجي معايا إسكندرية سواء قبلتي او رفضتي، أنا مش هرجع من غيره ولو قلبت الدنيا دي. هاخده بالقانون وانتِ عارفة إني هقدر آخده فالأحسن تدهولي بهدوء وبلاش المحاكم و الفضايح.
"
22	"طب وأنا. أنا مقدرش أعيش من غيره. أنا من غيره أموت.
"
24	"آسف مش هقدر أعملك حاجة، والدتي تعبانة جدا وفاقدة الرغبة في الحياة ووجود صلاح هيكون الحاجة الوحيدة اللي تخليها عايزة تعيش من جديد.
"
26	"تقدري تيجي معاه لو حبيتي.
"
30	"والمدرسة وأصحابي وحياتي اللي هنا؟
"
32	"لو مش عايزة..
"
34	"مفيش حد أغلى عندي من صلاح، أنا مستعدة أوافق تاخده وآجي معاكم بس بشرط.
"
36	"شرط إيه ده كمان؟
"
40	"أنا مش من عيلة بدران وده شرطي الوحيد عشان أقبل وإلا هنتقابل في المحاكم وأوعدك إنك هتلاقي صعوبة كبيرة لحد ما تاخد صلاح مني وده طبعا هيأخر شفا كريمة هانم.
"
42	"القرار في إيدك ياماهر بيه. ها. قلت إيه؟
"
44	"موافق بس افتكري ان انتِ اللي بدأتي واتحدتيني.
"
46	"جهزي شنطكم، بكرة الصبح هفوت عليكم عشان نسافر.
"
49	"كل حاجة تهون عشان خاطرك انت.
"
51	"عشانك انت وبس ياحبيبي.
"
53	"انتِ روحتي لخالتك النهاردة؟
"
55	"أيوة روحت.
"
57	"يابجاحتك ياشيخة، بتعترفي كمان بعملتك السودة دي. طب إكدبي. خافي على نفسك.
"
60	"سيب شعري ياأشرف حرام عليك.
"
62	"حرام علية كمان؟ معملتيش حاجة مش كدة؟ يابجاحتك ياست سعاد. أنا مش منعتك تروحي عند خالتك. بتعصي كلامي ليه وتروحيلها؟
"
64	"كانت عيانة وكان لازم أشوفها لا هو عيب ولا حرام.
"
69	"لأ مكنش هناك، انت عارف انه بيدي دروس بعد الضهر.
"
73	"إسمه ميجيش تاني على لسانك ولا تدافعي عنه او تجيبي سيرته قدامي. مفهوم ولا تحبي أفهمك تاني؟ قسماً عظماً ياسعاد لو سمعت انك روحتي تاني هناك لأكون قاتلك وشارب من دمك.
"
79	"أنا هسيبلكم الأوضة بحالها، دي حاجة تقصر العمر.
"
85	"أنا خايفة على ماما قوي لو عمي رأفت اكتشف التمثيلية اللي هنعملها دي. هتبقى مصيبة.
"
89	"طبعا انت برة الموضوع ياجدي، أنا قصدي الشباب منهم.
"
91	"عارف يابنتي ربنا يفك عقدتك ويغير نظرتك ليهم.
"
95	"ده عشان معرفهاش ولا اتكلم معاها بس وقت ما هينولها هتبقى زيها زي غيرها، إسم في أجندة ماضيه.
"
98	"وليه متقولش عالجوني من أوهامي وأحلام الخايبة.
"
102	"متزعلش مني ياراجل ياطيب ومتخافش على حفيدك.
"
105	"من الناحية دي متقلقش مبقاش عندي قلب يحب ويتحب. لما ييجي ابعتلي الممرضة وربنا يعينا ع اللي جاي.
"
107	"على قد ماكان نفسي تتقابلوا وترتبطوا على قد مابقيت خايف. كل واحد فيكم ليه حكاية معقدة، بتمنى عقدتكم تتفك على إيدين بعض ياآيات يابنتي.
"
110	"والله ياحاجة صفية حال الناس اليومين دول لازم يخلي الواحد يكلم نفسه.
"
115	"مابلاها الخدمة دي اللي هتبتدي بشروط وتنبيهات، بقولك إيه ياجدي أنا قفلت خلاص من الحكاية دي.
"
117	"ياابني قلتلك طول بالك عشان خاطري، الدكتورة تهمني زيك تمام وفي مقام البنت اللي مخلفتهاش.
"
119	"ياابني افهم، البنت اتعقدت من الرجالة وموافقتش على التمثيلية دي الا اما إتأكدت ان مفيش حل تاني قدامها، ياابني دي واحدة مبقاش عندها أي ثقة في الحب، تعرف لما حكيتلها عن قصة حبك قالتلي ايه؟
"
121	"قالتلك إيه ست الحسن والجمال.
"
124	"وهي تعرف إيه عني عشان تحكم علية بالشكل ده؟
"
7	"أزودها ولا مزودهاش حيرتوني.
"
10	"سيبكم مني وتعالوا نسلم على الناس اللي مستنيينا دول وأولهم مامتك، عارف انك نفسك تحضنيها بس اوعي تبكي انا بقولك اهو عشان المكياج ميبوظش وتبقى زي العفريتة.
"
12	"عفريتة. آل وبقول انك طالعلي، انسى يابنتي الكلام اللي قلتهولك عنه.
"
14	"شفت يارأفت مبسوطة قد إيه، أنا عمري ماشفتها بتضحك بالشكل ده، الحمد لله ان عقدتها اتحلت على ايد طاهر، ربنا يتتمملهم على خير. ما شاء الله طالعين زي القمر.
"
16	"عقدتها اتحلت! اصبري علية ياست حورية. ان ماخليت عقدتها تزيد وتبقى عقد على ايديه مبقاش رأفت السلحدار، فين بس عاصم الزفت هو مش قال هيوصل من ساعة. بس أما أشوف وشه.
"
25	"ها. قلت حاجة؟
"
27	"روحتي فين بأفكارك؟ ماما عنيها عليكي وشايف القلق في عينيها.
"
32	"ميرسيه ياعصام، أقدملك طاهر. خطيبي وده يبقى عصام ابن عمي ياطاهر.
"
34	"تشرفنا.
"
36	"مقلتليش ياآيات. خطيبك بيشتغل إيه؟
"
