101	"اها انا و أمنية صحاب من فترة قصيرة
"
107	"مينفعش اركب معاك عاد؟
"
110	"كيفك يا حج؟
"
113	"خليت بلال يرجع ليه عاد؟ ما كان خلص دراسته كلها برا
"
115	"كفاية اكدة دا بقاله سنتين برا و بعدين اهو يبجي معاك و يشيل عنك شوية
"
119	"لا لسه و الجوازه مش هتم عاد.
"
125	"متنساش انه اخوك يا عاصي
"
128	"دا بجد
"
133	"ايوه بس انا هجوم امشي دوك
"
136	"ميصحش عاد
"
142	"عايز ايه؟ و ازاي تدخل بالطريقة دي؟!
"
1	"موافقة يا عاصي
"
3	"بحبك
"
5	"جاوب عليا يا عاصي
"
7	"شوية و هتعرفي كل حاجه، المهم انك بقيتي معايا و ليا يا حوريتي.
"
10	"فوقي و شوفي انتي عايشه فين يا أمنية، انا مش هفضل شبل حته الموظف الغلبان اللي مش عارف يتجوز
"
14	"انت هتروح فين يا ولدي؟
"
17	"عايز تسيبني انا و اختك يا شبل
"
20	"مالك ياما؟
"
23	"انتي بخير؟
"
26	"و لحد امتى هنفضل ساكتين على اللي بيحصل دا؟
"
30	"مالك يا أمنية؟
"
34	"مشاكل في البيت و شبل سابنا و مشى.
"
37	"مركزة اوي
"
40	"بس يا عاصي
"
43	"نتلم و لا إيه؟
"
48	"حور هسالك سؤال؟
"
52	"لو تجاوبني هبقي اجاوبك يا عاصي
"
54	"بعدتي ليه بس؟
"
57	"ماشي يا حور بكيفك.
"
59	"انتي مش هتروح لعاصي و لا إيه؟
"
61	"ونبي يا عايدة همليني في حالي انا من امبارح مدقتش النوم
"
63	"ليه؟ دي مراته نفسها في مصر و لا على بالها
"
66	"يا اختي ما هو سايب بنت عمه و راح يتجوز من برا عادي يعني
"
68	"ما انتي عارفه منصور زين و بعدين ما هو اتجوز بنت شريكه خلينا ناخد تقي لبلال بجا
"
70	"ونبي يا حبيبتي مبشوفش غير كلام و بنتي قاعدة في ريحي ابوها بس شاطر يرفض العرسان
"
73	"اتفضلي يا ديحه منورة البيت والله
"
75	"لا واضح انه منور بصحابه فين مراتك؟
"
78	"ليه هي كانت قاعدة عريانه و لا إيه عاد؟
"
81	"تعال يا حبيبي
"
83	"خير يا أمي، اتفضلي؟
"
87	"لا متجننيش عاد؟ يعني دخلت عليها امبارح و لا ست الضكتورة...
"
89	"كل حاجه تمام
"
91	"كلها تسعه شهور و يجي ولي العهد، عايزة افرح بعيالك يا ابني
"
93	"أن شاء الله، قفلي على السيرة دي بجا
"
97	"انت تصدق ايه؟، انت عارف ان ابوك مش هيسكت على حاجه زي كدا و انت متفق معاه انك هتتجوزها لحد ما تخلف منها و ناخد الواد و تطلقها
"
100	"حب ايه بلا خيبة و ارجع لعقلك يا عاصي بدل ما تخسر كل حاجه عشان حته بت متسواش
"
102	"انتي عمرك ما وقفتي معايا خالص بجد قرفت
"
110	"شكرا على اليوم الجميل دا؟ بجد غيرت جو
"
112	"ما تيجي بعد كدا نغير و نبقى نروح البيت
"
114	"بيت إيه؟
"
116	"يعني نبقى قريين من بعض اكتر و بعدين فيها ايه؟
"
118	"لا يا بلال انت فهمت غلط، انا مش من النوع دا
"
121	"أحنا هنبطل نتقابل لفترة عشان خايفه حد يشوفنا
"
123	"تمام براحتك
"
126	"يخربيت اللي يسمع كلامك يا وليد، عيل فاضي اقسم بالله
"
128	"فينك
"
130	"في الكباريه ما تيجي السهرة لسه في البداية
"
136	"هو انت خارج كدا ليه؟
"
138	"انتي كنتي نايمه و بعدين انا جوزك
"
140	"صحيتي ليه؟
"
144	"ايه هي؟
"
3	"عارف اني حتى لو اتأسفت ليكي لحد ما اموت مش هتسامحني و دا حقك يا حور
"
8	"مش عايزة حاجه غير أنك تطلقني
"
12	"بكرهك و اوعدك اني همسحك من حياتي نهائي
"
17	"حور؟
"
19	"خلاص عاصي مشي يا حبيبه و للأبد
"
21	"مش انتي اللي طلبتي دا يا حور...
"
24	"أمنية انزلي عشان تأكلي
"
26	"مش عايزة و بعدين ملكش صالح بيا
"
30	"انتي هتفضلي اكدة؟ بقالك تلت شهور هنا و متغيرتش.
"
34	"و انت موافق على الكلام دا؟ عايز ترميني
"
37	"و انت بتحب تقي
"
42	"صدفة، عرفت انه طلقك من يومين و ساب البلد
"
46	"و عشان كدا قررت تموت عاصي في حادثة صح، عشان تاخد مراته و كل حاجه لي
"
48	"ايوه و هو خدك مني زمان يا حور و لا انتي ناسية
"
50	"انت خدت كل حاجه بتاعته مكانه في المصنع و وقفتك مع ابوك و قعدتك في البيت بس انا الحاجة الوحيدة اللي هتفضل ملك لي و عمري ما هبقي ليك.
"
52	"حور انا عملت كل دا عشانك
"
55	"بكيفك يا دكتورة...
"
57	"الكلام انتهى يا بت ابويا
"
61	"بصي يا أمنية عارف انك مغصوبة عليا و انا نفس الكلام والله بس اللي بيرفض حاجه بتبقى النتيجة زي عاصي كدا
"
64	"و لا أنا و لا بلال و حتى انتي عندنا القدرة اننا نعمل كدا، احنا متجوزين بقالنا اسبوعين و انتي على طول قالبة وشك عليا طب قوليلي انا ذنبي ايه؟
"
66	"ذنبك انك وافقت
"
69	"و هتسيب أمك و ابوك و اختك؟
"
71	"أبويا كل اللي همه انه ياخد اللي جاي و شبل عايز يسيطر على كل حاجه
"
77	"اممم، هو بلال فين؟
"
80	"طب انزل بقا عشان تأكل
"
86	"اهلا يا كابتن
"
88	"اخيرا اتقابلنا، صحيح انت لاقيت الشغل دا ازاي؟
"
91	"مش هحسدك يا عم بس باين علي بدلتك و ساعتك و مكتبك
"
94	"ازاي انت سيبت كل حاجه لابوك؟
"
96	"ايوه بس انا ما ساعة ما اتخرجت و انا شاغل مع ابوك و كنت بعمل استثمارات لحسابي و بشارك في مشاريع، لاني ديما كان عندي احساس اني هسيب كل حاجه تخص ابوك و قبل ما اجي هنا جمعت كل فلوسي اللي كانت في مصر و البلاد التانيه و عملت مشروع هنا
"
100	"طول عمري بقول انك عليك دماغ توزن بلد عشان كدا ابويا مكنش بيحب يفرط فيك
"
102	"انا نازل مصر بعد بكرا و انت؟
"
105	"انت مش عايز تعقل خالص و بعدين فسح ايه؟
"
114	"اختي الحلوة؟
"
118	"قولتلك الفلوس في الدولاب خدي اللي انتي عايزها
"
3	"في حاجه و لا إيه؟
"
5	"انا حامل في الشهر الثاني
"
7	"بجد؟
"
9	"اكيد مش هكدب عليك في حاجه زي كدا
"
11	"مبروك يا حبيبتي
"
13	"انا جعانه، غير عشان تنزل تأكل
"
19	"يا تعباني أنت...
"
27	"جيتي بدري
"
30	"خلاص كلها شهرين و سليم يجي
"
32	"اهاا خلاص الشهرين هيعدوا بسرعة اوي، انا بفكر منزلش العيادة تاني عشان بتعب
"
39	"انا مش عايزة يابا
"
41	"القرار نفذ، أمك و ماتت و اخوكي و طفش يعني ملقيش غير هنا
"
45	"يابا حرام عليك، انا مش عايزة اتجوز وليد
"
48	"خير
"
55	"نعم يا بلال عايز ايه؟
"
58	"بلال قولت اننا هنقفل كل حاجه بينا لاني مش حابه آخرتي تبقى واحدة جريت ورا المظاهر و في الاخر خسرت
"
61	"بجد، واضح ان فلوس اخويا ملت عينك
"
63	"بلال انا دلوقتي مليش غير اختي و مش عايزة اخسرها بسببك
"
68	"هتعمل فرح المحروسة ميتة؟
"
71	"مدة غريبة؟
"
75	"منصور بيه عندي بنفسه
"
77	"عايزك في حاجه مهمه
"
80	"ولادة في آخر الشهر التامن تقريبا
"
82	"لازم تكمل و الا هيكون في خطورة
"
88	"يعني انت كمان هتسافر يا عاصي مش كفاية حبيبة
"
90	"يوم و هرجع والله و هجيب حبيبة معايا
"
92	"متتاخرش عليا بس
"
94	"هرجع والله، المهم انتي خليكي هنا و معاكي لبنى لو احتاجتي حاجه لاني طلبت منها أنها تبات معاكي
"
96	"ماشي يا حبيبي
"
98	"محتاجة حاجه؟
"
100	"لا شكرا يا لبنى.
"
103	"تمام في واحد هيجي يخدها و انتي اشغلي بتاع الأمن مش رايد ايه مصايب عاد
"
2	"ايه يا عاصي؟
"
4	"بحبك يا حوريتي
"
6	"و انا
"
8	"و انتي إيه؟
"
13	"لأنك كدبت عليا لما مقولتش ليا انك ابن الجبالي في الأول و كدبت لأنك كنت خاطب و هتتجوز
"
18	"صح، بس انا بحبك.
"
20	"انا قلقانه من...
"
25	"حور اسكتي.
"
28	"اهدي
"
30	"عادي، متوترة شوية
"
36	"كل حاجه كانت بسرعة
"
39	"خدت بالي.
"
46	"واللهي
"
48	"مش قولتلك نفسي ادوق...
"
50	"كفايه
"
53	"بحبك يا حوريتي.
"
55	"بت خنيقة يا عم زهقت
"
57	"ما قولتلك معرفتش اجيب سكة عملتلي فالح
"
59	"والله ما هسيبها بس استنى
"
62	"ما عاصي نفذ اللي في دماغه و اتجوزها و البت دخلت دماغي و مش هسيبها
"
65	"بصراحة دي احلى أن عائلتنا كل واحد فيها شاري دماغه و ابويا لما يقرر يتجوزني هتبقى بنت شريكه، حد من معارفه و آخرهم ممكن تبقى تقي اختك فخليني اتسلي
"
67	"بس متنساش صاحبك، بس هتجيب رجلها ازاي؟
"
71	"أمنية مين يا وليد؟
"
74	"انت شوفتها فين؟
"
78	"بسمة كلمتك و لا إيه؟
"
81	"والله يا حج انا مكنتش عاجبني الموضوع و انت اللي وافقت عليه
"
83	"مش هتفرق كتير يا مديحة دي في الأول و الاخر بنت غفير و هتاخدلها قرشين و هتوافق
"
85	"يا حج ابنك بيحبها فعلا و بعدين ما ابن اختك قال أكدة من زمان
"
87	"حب ايه و كلام فارغ ايه؟ عاصي ميستجراش يضحك عليا عشان حته بت زيها و بعدين مراته بسمه برقبتها
"
90	"يبجي متعرفيش منصور الجبالي زين يا ام عاصي
"
92	"كيفك يابا؟
"
94	"زين يا ابني، تعال معايا عشان هبعتك لكام مشوار اكدة، اخوك لسه عريس جديد
"
96	"صاحب واجب يا حج طول عمرك، تؤمرني بحاجة
"
98	"شبل سايب البلد صوح
"
101	"انت و بلال هتروح تجيبوا أمنية عشان تقعد في بيت ابوها
"
103	"و ايه قمان؟ هتجيب درتي تعيشي اهني
"
105	"البت كبرت و انا مش هستني لما تجيبلي العار، اخوها و طفش فالازم تيجي اهني
"
107	"تمام يابا، أمرك بس لو رفضت
"
110	"اهمدي
"
112	"و بعدين؟
"
114	"بعد يدك
"
116	"صباح الخير يا روح قلبي، في واحدة تقول لجوزها بعد يدك
"
118	"اها في انا
"
123	"لا انا هروح لوحدي يا حبيبي
"
125	"بعد حبيبي دي بفكر مروحش
"
127	"بطل رخامة بقا و خليني اروح اشوف اهلي
"
130	"يا حبيبه انتي فين؟
"
134	"مين حور؟
"
136	"عمي منصور يابا
"
138	"خير يا حج اتفضل، ادخلي يا حور اعملي شاي لعمك
"
140	"انا جاي عشان اكلمك في المفيد يا حج سالم و هجيب من الاخر عشان نطلع احنا الاتنين كسبانين
"
142	"مش فاهم يا حج تقصد إيه؟
"
3	"انت مين اصلا عشان تقول على اختي كدا، حبيبه اختي أشرف من عشرة زيك يا زبالة
"
5	"كيف ما سمعتي، لمى خيتك الأول و بعدين ابجي اتكلمي و انا ممكن اثبتلك
"
8	"طب نفرض أن كلامك دا صوح
"
12	"دا انا كبير النجع يا بت و لا انتي ناسية نفسك
"
18	"هتتجوزني كيف يعني و مين جالك اني هوافق على واحد زيك
"
23	"انت عايز الدكتورة حور تتجوز تاجر آثار و قمان كان متجوز قبل أكده، دا انا خطيبة اخوك
"
26	"من الاخر أكده أعلى ما في خيلك اركبه، و اختي متقدرش تعملها حاجه دا انا قطعك
"
28	"هستني تكلمني و تجوليلي عايزاك يا عاصي و مش هتجوزك غيرك
"
32	"انت فين يا بلال
"
37	"ايوه اعرفها طبعا دي اختي الدكتورة
"
39	"و بعدين يا حوري هنتجوز ميته.
"
41	"ليه بتعمل كدا حرام عليك
"
45	"وافقي أنك تتجوزي و كل اللي انتي عايزها هعمله
"
47	"مش عايزاك، هو بالعافية
"
49	"القرار بين ايدك يا حور.
"
52	"موافقة يا عاصي بس الكلام دا لو اختي رجعت سليمة
"
54	"اكيد
"
56	"بس قسما بالله لو اختي حصلها حاجه لأقتل اخوك.
"
65	"حبيبه مين يا ابن الجبالي
"
67	"عاصي...
"
72	"مش مكسوف من نفسك يا زبالة
"
74	"كنا بنتسلي يا عاصي و بعدين...
"
77	"علاقتك بيها اتقطعت مفهوم
"
79	"انا حر و بعدين هي جايه معايا بمزاجها و ايه حاجه كانت هتحصل بمزاجها
"
82	"عشان اختها اللي مش عايزاك
"
85	"كنتي فين؟
"
87	"في المحاضرات
"
89	"كنتي مع بلال الجبالي
"
91	"لا
"
93	"حصل حاجه بينكم و لا؟
"
95	"مفيش حاجه من دي احنا كنا خارجين مع بعض و خلاص والله يا حور.
"
97	"لو فكرتي تقابلي هقتلك انا مش هستني لما تفضحينا وبكرة هاخدك معايا الصحية عشان اطمن بنفسي
"
99	"شبل كلم المأذون؟
"
101	"دوك
"
103	"كيف يا بنتي؟
"
105	"هتفرق إيه، هو هيروح يجيب المأذون و اتنين شهود و نتجوز
"
107	"بس مش بالسرعة دي يا حور و بعدين أمي و أمنية في البيت
"
109	"براحتكم عادي
"
111	"مالك يا حور.
"
113	"مفيش يا شبل بس شايفه ان مفيش داعى لتأجيل
"
115	"رايك ايه يا عمي
"
120	"شبل
"
124	"كفاية زغاريد يا اما.
"
128	"ادخلي البسي يا بت، هنروح عند حور عشان نكتب الكتاب
"
130	"دوك
"
135	"اتفضل يا شيخنا
"
137	"أكتب يا مولانا.
"
3	"خير يا باشا؟
"
6	"نعم؟ ليه عاد انا عملت ايه؟
"
8	"هو في ايه؟
"
12	"انا هروح معاهم و فهمي امي يا حور
"
14	"اسفين يا شيخ بس حصل مشكلة هناجلها بإذن الله
"
16	"شبل ماله يا بنتي؟
"
18	"الشرطة خدوه
"
20	"ازاي اكدة، اها يا ابني، انا لازم اروحله
"
23	"اياكي تعتبي باب البيت فاهمة.
"
25	"هتتجوزي؟ بتتضحكي عليا
"
27	"بعد عني يا عاصي
"
30	"انت عايز ايه؟
"
33	"انت مجنون صح
"
35	"اختاري يا حور
"
39	"أقسم بالله أصوت و ألم البلد عليك
"
42	"و حياة أغلى حاجة عندك خليني امشي يا عاصي
"
46	"رافضة ليه؟
"
52	"هقول لأبويا و بعدها هنتجوز
"
54	"لو فكرتي بس تضحكي عليا...
"
56	"خرج شبل، و انا دلوقتي هتكلم مع ابويا
"
59	"تمام، انا همشي
"
61	"انتي السبب يا حور
"
66	"انتي ازاي اكدة؟ انا سجنت اخويا عشانك...
"
68	"بلاش تضحك على نفسك، انت متكرهش في حياتك قد اخوك شبل و رايد تطلعه وحش قدام ابوه و اتحرقت قوي لما وافقت عليه و رفضتك
"
73	"مكنش في مشاعر أصلا، و يوم ما قلبي يحب واحد زيك هكون جاتله نفسي
"
76	"شبل انا لازم افسخ الخطوبة دي؟
"
78	"ليه؟ دا خطأ يا حور و كلها ساعات و اطلع، انا عمري ما اخد رشوة ابدا
"
80	"عارفه والله بس عشان انت تطلع لازم نسيب بعض
"
82	"عاصي
"
84	"كل شي نصيب يا شبل
"
87	"مالك يا بنتي
"
89	"انا اسفه يابا بس مضطرة والله
"
91	"مالك يا بنتي
"
93	"هتجوز عاصي الجبالي
"
95	"كيف يا بنتي و شبل
"
98	"لا يا بنتي مستحيل اسيبك تروحي للنار برجلك
"
100	"انت ديما كنت بتديني حرية الاختيار
"
102	"لا يا حور مش موافق و لو عاصي آخر راجل في الدنيا مش هتتجوزي فاهمة، انا معنديش غيرك انتي و اختك
"
104	"ارجوك يابا خليني بإرادتي ونبي
"
112	"جاعدة ليه لحد دوك عاد؟
"
116	"يا دي الحور اللي بوظت نفخوك دي
"
119	"يا ضي عيني حور دي مش من توبك و بعدين ابوك موافق عليها عشان سبب زيها زي اللي كانوا قبلها
"
121	"بس انا بحبها و مخابرش أيه المشكله في إني اتجوز واحدة بحبها، نفذت اللي هو طلبه و اتجوزت بنت شريكه بس خلاص مش جادر
"
124	"محدش هيفهمني عارف
"
126	"دي و لا حب و لا حاجه يا ابني و اديك هتتجوزها و اتمنى انها تطلع بتخلف و نخلص بجي
"
133	"مشوفتهوش و لا عايزة اشوفه
"
142	"انا محتاجك يابا بلاش تتخلى عني اكدة
"
146	"ماشي يا حور مع اني مش هقبل بجوازك منه ابدا.
"
149	"الفستان حلو اوي
"
151	"مليكش صالح عاد و خدي بالك من تصرفاتك مش معنى اني ماشية من اهني هسيبك على راحتك و اول عريس هيدق الباب هنوافق عليه
"
153	"انا حره يا حور و لو تقدري تقولي حاجه لأبويا قوليها.
"
156	"فين الاوضه؟
"
159	"ياكش يقف جلبك
"
161	"انت ازاي تعمل اكدة نزلني؟
"
164	"بكرهك برضو و اعرف اني هنا غصبن عني
"
1	"من الاخر اكدة يا حج سالم، ابني متجوز بنتك عشان يخلف منها لأن مراته اللي في مصر مبتخلفش
"
3	"مش فاهم يعني ايه؟
"
7	"مالك يابا.
"
9	"استني يا بنتي هطلب الإسعاف
"
11	"ماله يا حبيبه
"
14	"بابا، تحسست حور نبضه و قالت ببكاءهاتي الدوا من جوه يا حبيبي بسرعة
"
16	"انت قولت ايه لأبويا؟
"
18	"و لا حاجه يا بنتي، الدكتور علي وصول
"
20	"قسما بربي لو ابويا حصلي حاجه لأسجنك
"
23	"الإسعاف هتخده و ان شاء الله خير يا دكتورة حور
"
25	"اهدي يا حور
"
29	"كل دا جوه يا عاصي، انا خايفه يكون حصله حاجه
"
31	"اهدي بس ان شاء الله خير
"
33	"انت كنت هناك ليه؟
"
35	"عادي مش بقينا نسايب، كنت رايح ازوره و مكنتش اعرف ان مراتك هناك
"
37	"و الراجل تعب كدا من نفسه.
"
40	"تمام يا حج بس انا مش هسمح بحاجة تحصل ليها متنساش انها مراتي
"
42	"و انت متنساش انك متجوزها لسبب و اظن انها لو عرفته هتسيبك يا ابن الجبالي
"
45	"البقاء لله
"
47	"يعني مات؟ لا اكيد لا...
"
49	"خلاص يا حور
"
51	"مش عايزة اسمع صوتك...
"
55	"مكنتش متوقعه انه يمشي بسرعة كدا
"
57	"ادعيله يا حبيبتي، دا قضاء ربنا
"
59	"اتمنى انه يكون قضاء ربنا يا عاصي
"
61	"انا قولت لحبيبه تيجي تعيش معاكي هنا؟، مش هينفع تقعد لوحدها
"
64	"البقاء لله
"
68	"طيب.
"
70	"والله زعلانه قوي على حور و حبيبه
"
72	"منهم لله تلاقي الواد و ابوه هما اللي عملوا في الراجل كدا
"
74	"مين اللي هيخبط اكدة
"
78	"اطلعوا برا و انا مش همشي من بيتي.
"
80	"كلامي يتسمع و انجزي ما تعقلي بنتك يا ام شبل
"
82	"عايزين من بنتي إيه؟
"
84	"بصي الكلام مع ابويا و هو عايزها
"
86	"ما تنجزوا يا جماعه و بلاش نخلي الحج منصور يزعل
"
88	"أسمعي كلام اخوكي يا بنتي
"
90	"انا مش خايفه منهم و اللي عنده يعمله
"
92	"انت اتجننت.
"
94	"كلمة منك تاني و هوديكي البيت زاحفة على الأرض.
"
96	"متأكد أن ابويا قاله حاجه و الراجل مستحملش و مات
"
98	"وانا نفس الكلام بس اكيد مش هتقول حاجه قدام حور و بصراحة يا عاصي اصرارك عليها هو اللي هيوديها في داهية و ابوك مش هيسكت
"
100	"مكنتش هقدر اشوفها بتتجوز واحد غيري
"
104	"كمان بتديها حبوب منع حمل من وراها
"
106	"اومال استنى لو تخلف و تكتشف كل حاجه، ما ابويا مش هيسكت و لا أنت مش عارف خالك
"
109	"مش عارف بس انا زهقت فعلا و عايزها معايا بأي طريقه و مكنتش لاقي غير كدا
"
113	"لا حول ولا قوة الا بالله، طب انا همشي و اطلع انت لي مراتك
"
120	"ياريت تكوني عقلتي لأني خلاص مش قادرة استحمل بلاوي تانية
"
122	"حاضر يا حور
"
124	"الحمد الله انك جيتي يا حبيبتي
"
126	"زهقت من القعدة.
"
128	"مالك يا حور
"
131	"مش مرتاحة مع عاصي
"
134	"بس دا جوزك
"
136	"دنيا انا عايزة اعمل تحليل
"
140	"انتي شاكة في حاجه و لا إيه؟
"
2	"بتعملي ايه اهني يا حور؟
"
4	"بتاجر في الآثار و رحمة امي لأبلغ عنك
"
8	"ملكيش صالح يا حور و افضلي امشي دوك
"
12	"بعد يدك عني
"
14	"مش عايز احظرك تاني يا حور لاني مش عايز ازعلك
"
18	"ادخل نام جوه يا حج
"
20	"حور جيتي ميته
"
24	"هتكلمي مين؟
"
26	"ايه يا حور اتخضيت
"
28	"ما انتي اللي بتتكلمي واخد عقلك
"
30	"بكلم أمنية، هتسلم عليكي.
"
33	"ما كفاية حكم و مواعظ عاد يا حور و بعدين انا خلاص كبرت بجي عندي ٢٢ سنه مش عيلة
"
37	"ربنا يسترها.
"
40	"يا شبل جومي يا ابني الوقت اتأخر
"
42	"حاضر يا أمي، حضرتي الفطور
"
45	"والله الشغل دي مبيجبش همه واصل ياما
"
47	"انا السبب يا ابني اعذرني، بس انت ممكن تروح لابوك و تشتعل عنده
"
49	"منصور الجبالي مش ابويا و لا عمره هيكون أكده كفاية عليه عياله.
"
53	"بنت حلال قوي حور مع اني مكنتش عايزها
"
58	"قولت اكدة وقتها، ربنا يسعدكم مع بعض يا حبيبي ما بقولك ايه ما تقولها و تظبط اوضتك اهني و تدخل عليها و هي مننا يعني و حتى أول أسبوع هاخد اختك و هروح عند خالتك
"
62	"بس حور ممكن ترفض
"
68	"بليل ميته يعني؟
"
70	"هخلص الساعه ٨ اكدة و هاجي على طول
"
73	"ربنا يخليك ليا.
"
76	"اتاخرت
"
79	"أخرى الساعة ٨
"
82	"دي بعيدة قوي
"
85	"بالطيارة يعني؟!
"
87	"اها
"
90	"و انا معاكي متخافيش من حاجه.
"
92	"اتفضل ليه مقولتش انك جاي
"
96	"عندي اقتراح و ليكي حرية الرفض، احنا بقالنا سنه و نص خطوبة و انا بصراحة مش رايد تأجيل تاني فبقول يعني ممكن نتجوز مع امي و الشقة تخلص على راحتها
"
98	"موافقة
"
100	"خلاص انا بليل هروح لعمي و اتفق معاه على كتب الكتاب
"
104	"ربنا وياك.
"
106	"انت هتعمل ايه اهني
"
108	"لاقيتك رايحه الدرس فقولت اجي وراك و فضلت مستنياكي اهني
"
110	"المرة اللي فات كانت عشان الكلاب بس المرة انت هتستعبط و انا مبحبش اكدة
"
113	"مينفعش عاد، و لو مشيت ورايا تاني...
"
119	"دخلتي ميته
"
126	"الشاليه اللي هناك دا بتاعي، تعالى ندخل و نطلب غدا جوه
"
128	"مينفعش
"
134	"بكيفك بس انا بقولك اكدة بدل ما نفضل قاعدين في الشارع كدا
"
136	"طيب بس عايزين نمشي بجا
"
139	"رايحه فين؟
"
141	"بعد عن طريقي
"
144	"انت اتخبلت صوح
"
149	"طيب يا ابن الجبالي اللي تقدر عليه اعمله.
"
151	"اختك مع بلال في شاليه في اسكندرية لحالهم و الله اعلم ايه اللي بيحصل هناك
"
153	"حبيبه اختي ازاي...؟
"
155	"تروحي زي الشاطرة اكدة تقوليهم في البيت انك مش موافقه و هتسيبي شبل و الا وجودك اختك في شاليه مع راجل غريب هيبجي على كل لسان..
"
2	"عملتلك عصير مانجا
"
4	"شكرا
"
10	"انزلي يا أمنية
"
13	"بتعيطي ليه عاد يا بت أبويا؟
"
16	"وليد ابن عمك
"
21	"اخرجي و روحي عند حبيبة و انا هتصرف
"
23	"انت بتتكلم جد
"
28	"نعم؟ ليه العيلة مفهاش رجالة
"
30	"و انت دلوقتي هتنزل تقول لابوك انك مش عايز تتجوزها
"
32	"هو في ايه يا عاصي
"
34	"الكلام خلص
"
37	"ابويا مش فاضي لحاجات كتير اوي.
"
40	"حالة الطفل صعبة لازم يتحول لدكتور اطفال
"
44	"طب انا مش عايزها تفوق؟
"
46	"مش فاهم؟ قصدك يعني...
"
48	"بظبط اكدة ياما ماتت نساوين و هي بتولد، انا هاخده و انت اظبط الاوضة و خد حاجتك من غير ما حد يشوفك
"
50	"من دي؟
"
55	"ابن مين؟
"
57	"انت مفكر إيه يا ابن الجبالي انك هتضحك عليا
"
59	"انت قصدك ايه فين حور؟
"
61	"الله يرحمها بجا و الف مبروك على الواد
"
63	"حور فين؟ عملتها فيها ايه؟
"
66	"الحق يا منصور الواد ساكت؟
"
68	"حور فين؟
"
70	"لو عايشه يبجي لازم تعرف اتفاقنا.
"
73	"حمد الله على سلامتك
"
77	"ازاي مش فاهمة
"
79	"الحج منصور هو اللي طلب دا
"
81	"طلب و فين ابني؟
"
84	"يعني ايه ياخد ابني.
"
89	"بعد عني، عايزة تليفون حالا
"
91	"ليه؟
"
97	"قومتي قاوم اكدة
"
99	"انت ازاي تعمل فيا كدا انا هخرب بيتك
"
103	"بدل التبني يعني
"
107	"و رحمة ابويا و امي لأقتلك يا منصور
"
110	"انت مقبوض عليك بتهمة قتل طفل و الشروع في قتل والدته.
"
112	"نعم؟
"
117	"انت مش هتروح ورا ابوك و لا إيه؟
"
121	"ازاي واحدة لسه ولدة تتحرك كدا، الحرج اتفتح و لازم تفضل في المستشفي شوية
"
125	"والله عارف اني السبب في كل دا بس افتكرت اني لما ابعدك مكنش هيحصل، عارف انك مش هتسامحيني، بس والله انا مكنتش اعرف حاجه و لو كنت اعرف مستحيل كنت اسيبهم يعملوا كدا، حقك عليا
"
129	"امشي من قدامي
"
131	"اهدي بس يا حور و انا همشي والله.
"
133	"امشي و مش عايزة أشوفك حقي و حق ابني مش هسامح فيها
"
137	"مش عايزة مهدئات اخرجي برا.
"
3	"كداب يا بلال لو بتحبني عمرك ما هتعمل كدا أو حتى هتفكر في، بعد عني احسنلك
"
5	"انا محدش يقولي اعمل ايه و معملش ايه؟ و بعدين حتى لو بحبك مستحيل اتجوزك
"
7	"يبقي خلاص يا بلال انت في حالك و انا في حالي
"
9	"نتجوز في السر و، قطعه حبيبه حديثه و قالت:.
"
13	"انتي مش فاهمه حاجه يا حبيبه، تعرفي ان عاصي نفسه متجوز اختك لسبب
"
15	"ازاي؟
"
17	"حوار طويل اوي يا حبيبه
"
23	"كانت حور، استنى شوية و امشي
"
26	"اسف؟
"
32	"دا من امتى؟
"
34	"دا عاصي و انا قولت اساعده
"
36	"تمام افطروا انتم بقا
"
38	"تفطري تمشي غير كدا لا
"
40	"عاصي ابعد و خليني امشي
"
42	"يا حور انتي ليه عايزة تصعبي كل حاجه عليا
"
46	"انا مش هسيب البلد اللي اتربت فيها يا عاصي تمام
"
48	"طب اقعدي افطري يا نور عيني.
"
50	"هقعد افطر عشان جعانه مش عشانك
"
52	"ماشي يا حوريتي.
"
56	"و بعدين يا طنط انا مش هفضل قاعدة و انا عارفه انه متجوز و عايش معاها
"
58	"ادينا منتظرين يا بنتي هنعمل إيه؟
"
61	"نصيب يا بنتي، و عاصي دوك على وصول و اتكلمي معاه علي كيفيك
"
63	"اهو جي، انا هنزل عشان اشوفهم خلصوا الأكل و لا؟
"
65	"هي العروسة نسيتك حياتك و لا إيه؟
"
67	"اولا انتي استأذنتي من مين عشان تيجي هنا ثانيا انتي مالك؟
"
69	"انت مش جوزي و البتاعة اللي متجوزها دي عشان تخلف منها.
"
72	"عاصي انا بدأت اتضايق
"
75	"بجد و انت فاكر دا دلوقتي؟ احنا خلاص بقينا أمر واقع يا عاصي و بعدين مالها حياتنا أظن اننا مثالين جدا خصوصا بعد ما الطفل يتكتب على اسمي و نبقى اب و ام
"
77	"أم لابن درتك
"
79	"أنا متقارنش معاها أصلا
"
82	"عاصي على فكرة انا بحبك بعيد عن إيه حاجه تانيه
"
85	"عاصي مش انا اللي اتساب عشان حته بت ملهاش لأزمة و اصلا اهلك وافقوا عليها عشان تبقى ارنبة تجيب العيل و تغور
"
88	"عاصي بلاش تلعب معانا لأنك هتخسر في الاخر و من الأفضل ليك و ليا انك تنسى اللي قولته زي ما هنساه
"
